,dates,prices,sentiment
599,2016-05-08,458.548004,0.0395776868059476
600,2016-05-09,460.483002,0.0326002487771968
601,2016-05-10,450.894989,0.0469466231334208
602,2016-05-11,452.727997,0.042496360851624
603,2016-05-12,454.765991,0.0497170959840259
604,2016-05-13,455.670013,0.0526262626262626
605,2016-05-14,455.67099,0.0498295241503902
606,2016-05-15,457.567993,0.0432192470450897
607,2016-05-16,454.162994,0.0476959500911596
608,2016-05-17,453.78299,0.0519839620696763
609,2016-05-18,454.618988,0.0499929368876737
610,2016-05-19,438.714996,0.0467842852569965
611,2016-05-20,442.675995,0.0619362031646514
612,2016-05-21,443.187988,0.0477293052848021
613,2016-05-22,439.322998,0.0601767908868092
614,2016-05-23,444.154999,0.056879840997109
615,2016-05-24,445.980988,0.0569981207120196
616,2016-05-25,449.598999,0.0522538806431663
617,2016-05-26,453.384003,0.029442718833513
618,2016-05-27,473.463989,0.0251952676952676
619,2016-05-28,530.039978,0.0383219484054673
620,2016-05-29,526.232971,0.0320489272231696
621,2016-05-30,533.864014,0.0304541490994004
622,2016-05-31,531.385986,0.0275454170744394
623,2016-06-01,536.919983,0.0349308810601914
624,2016-06-02,537.971985,0.0293116290580058
625,2016-06-03,569.19397,0.0278725987250245
626,2016-06-04,572.72699,0.02567402656542
627,2016-06-05,574.97699,0.0233950074670598
628,2016-06-06,585.536987,0.0289677170812941
629,2016-06-07,576.596985,0.0224795207009302
630,2016-06-08,581.64502,0.0286222646903026
631,2016-06-09,574.630005,0.0263238346695066
632,2016-06-10,577.469971,0.0413205005885926
633,2016-06-11,606.72699,0.0207263245532904
634,2016-06-12,672.783997,0.0307739044581149
635,2016-06-13,704.375977,0.0394903015113541
636,2016-06-14,685.559021,0.0309142278509131
637,2016-06-15,694.468994,0.0294421239525853
638,2016-06-16,766.307983,0.0233713101930052
639,2016-06-17,748.908997,0.0161624935964366
640,2016-06-18,756.22699,0.0156159680941022
641,2016-06-19,763.781006,0.0280130825057295
642,2016-06-20,737.226013,0.0245700846493099
643,2016-06-21,666.651978,0.0198144040026984
644,2016-06-22,596.116028,0.026589968084028
645,2016-06-23,623.97699,0.0266131819490662
646,2016-06-24,665.299011,0.0208806081956592
647,2016-06-25,665.122986,0.0439632099015098
648,2016-06-26,629.367004,0.0179587733568625
649,2016-06-27,655.275024,0.0199728970741901
650,2016-06-28,647.000977,0.0227209491090305
651,2016-06-29,639.890015,0.017013557881244
652,2016-06-30,673.336975,0.0178805704099821
653,2016-07-01,676.296021,0.019329646614513
654,2016-07-02,703.702026,0.0199258817001978
655,2016-07-03,658.664001,0.0253414913145925
656,2016-07-04,683.661987,0.029592855312964
657,2016-07-05,670.627014,0.0108242928423651
658,2016-07-06,677.330994,0.0268107476500761
659,2016-07-07,640.562012,0.0354605402767167
660,2016-07-08,666.52301,0.016257104007104
661,2016-07-09,650.960022,0.0228363630869976
662,2016-07-10,649.359985,0.0341686939712789
663,2016-07-11,647.658997,0.0232191429162418
664,2016-07-12,664.551025,0.0249093847962382
665,2016-07-13,654.468018,0.03187377860235
666,2016-07-14,658.078003,0.0130008481471247
667,2016-07-15,663.255005,0.0197460333565244
668,2016-07-16,660.767029,0.0256041441197691
669,2016-07-17,679.458984,0.0267794274360608
670,2016-07-18,673.106018,0.0127209261931484
671,2016-07-19,672.864014,0.0472538958498465
672,2016-07-20,665.684998,0.0332917686178555
673,2016-07-21,665.012024,0.0294793428609653
674,2016-07-22,650.619019,0.0356925028262607
675,2016-07-23,655.55603,0.0379507031430108
676,2016-07-24,661.284973,0.0610387150728059
677,2016-07-25,654.096985,0.0382232384576134
678,2016-07-26,651.783997,0.0151159931281707
679,2016-07-27,654.35199,0.0169901171463671
680,2016-07-28,655.034973,0.0255776515151515
681,2016-07-29,656.992004,0.0410867623765712
682,2016-07-30,655.046997,0.0420997293074631
683,2016-07-31,624.68103,0.0294459118052365
684,2016-08-01,606.271973,0.0272964669738863
685,2016-08-02,547.465027,0.0375075402739337
686,2016-08-03,566.35498,0.0165403334115683
687,2016-08-04,578.289001,0.0234734300917336
688,2016-08-05,575.04303,0.037982128902616
689,2016-08-06,587.778015,0.0382369464408299
690,2016-08-07,592.690002,0.0296811607050514
691,2016-08-08,591.054016,0.0257617103315155
692,2016-08-09,587.801025,0.0332483600017729
693,2016-08-10,592.103027,0.0187600822087792
694,2016-08-11,589.119995,0.016191829004329
695,2016-08-12,587.559021,0.0377686059328125
696,2016-08-13,585.588013,0.0290451593860684
697,2016-08-14,570.473022,0.0436568694463431
698,2016-08-15,567.23999,0.0160386780975016
699,2016-08-16,577.439026,0.0385898760330578
700,2016-08-17,573.216003,0.0185442403125329
701,2016-08-18,574.317993,0.0086468919181685
702,2016-08-19,575.630005,0.0268068160721669
703,2016-08-20,581.697021,0.0110042522775731
704,2016-08-21,581.307983,0.0411897507685551
705,2016-08-22,586.752991,0.0154963033953997
706,2016-08-23,583.414978,0.0875648034467107
707,2016-08-24,580.182007,0.0470168612191958
708,2016-08-25,577.760986,0.0042231116584564
709,2016-08-26,579.651001,0.0284105687729637
710,2016-08-27,569.947021,0.0270614568141306
711,2016-08-28,573.911987,0.0514843404894425
712,2016-08-29,574.106995,0.0418678844879912
713,2016-08-30,577.502991,0.0237184144783263
714,2016-08-31,575.471985,0.0042127886874263
715,2016-09-01,572.302979,0.0128922952047952
716,2016-09-02,575.536987,0.0131539810598252
717,2016-09-03,598.211975,0.0117512276280932
718,2016-09-04,608.633972,0.0078738217049905
719,2016-09-05,606.590027,0.0151431293861418
720,2016-09-06,610.435974,0.0289925871054511
721,2016-09-07,614.544006,0.0202320572553623
722,2016-09-08,626.315979,0.0296043559469242
723,2016-09-09,622.861023,0.0079413205668664
724,2016-09-10,623.508972,0.0232239123310551
725,2016-09-11,606.718994,0.0046560417096131
726,2016-09-12,608.242981,0.0133555047718137
727,2016-09-13,609.241028,0.0121444870506372
728,2016-09-14,610.684021,-0.0047327898550724
729,2016-09-15,607.155029,0.0024448968608804
730,2016-09-16,606.973022,0.0087627922983571
731,2016-09-17,605.984009,0.017914422463841
732,2016-09-18,609.874023,0.0314838426841738
733,2016-09-19,609.22699,0.0226184538373979
734,2016-09-20,608.312012,0.0186946605284168
735,2016-09-21,597.148987,0.0211201248034113
736,2016-09-22,596.297974,0.0044491799741044
737,2016-09-23,602.84198,0.0357002259714869
738,2016-09-24,602.625,0.0476651621868663
739,2016-09-25,600.825989,0.0101130126363771
740,2016-09-26,608.04303,0.0249151225929243
741,2016-09-27,606.166016,0.0224597646976679
742,2016-09-28,604.728027,0.0222646442099567
743,2016-09-29,605.692993,0.0207924748411761
744,2016-09-30,609.734985,0.0183795655619426
745,2016-10-01,613.982971,0.0076871796785589
746,2016-10-02,610.892029,0.0337945423295741
747,2016-10-03,612.132996,0.0040742910935218
748,2016-10-04,610.203979,-0.0048321222428365
749,2016-10-05,612.510986,0.0167640817467807
750,2016-10-06,613.020996,0.0111350432428863
751,2016-10-07,617.120972,0.0009291991816662
752,2016-10-08,619.107971,0.0679890878910486
753,2016-10-09,616.752014,0.0200481018981018
754,2016-10-10,618.994019,0.0081978945297127
755,2016-10-11,641.072021,0.0145833570669096
756,2016-10-12,636.192017,0.0179939481017067
757,2016-10-13,636.786011,0.0241503129464952
758,2016-10-14,640.377991,-0.0042212504712504
759,2016-10-15,638.645996,0.0203568674339632
760,2016-10-16,641.630981,0.0158764354858104
761,2016-10-17,639.192993,0.0012896049589597
762,2016-10-18,637.960022,0.0100148244038919
763,2016-10-19,630.52002,2.86738765386423e-05
764,2016-10-20,630.856995,0.0081613065988065
765,2016-10-21,632.828003,0.0575557516849909
766,2016-10-22,657.294006,0.014087290207164
767,2016-10-23,657.070984,0.0220518916847041
768,2016-10-24,653.760986,0.0274180750756093
769,2016-10-25,657.588013,0.0425481692932535
770,2016-10-26,678.304016,0.0309819751228106
771,2016-10-27,688.312988,0.0386014473395802
772,2016-10-28,689.651001,0.0244884282384282
773,2016-10-29,714.479004,0.0182908823771165
774,2016-10-30,701.864014,0.0175431391317845
775,2016-10-31,700.971985,0.0117635576544667
776,2016-11-01,729.79303,-0.0012245630385874
777,2016-11-02,740.828979,0.0053970085470085
778,2016-11-03,688.700012,0.0279801678400163
779,2016-11-04,703.234985,0.0156375805364478
780,2016-11-05,703.41803,0.0100918771509856
781,2016-11-06,711.521973,0.0035543043166149
782,2016-11-07,703.130981,0.0132933368663457
783,2016-11-08,709.848022,0.0129503763176243
784,2016-11-09,723.27301,0.0390365176959379
785,2016-11-10,715.533997,0.0351218920624019
786,2016-11-11,716.411011,0.017679271619145
787,2016-11-12,705.054016,0.0041326023703072
788,2016-11-13,702.031006,0.0040259936746864
789,2016-11-14,705.020996,0.0180395649918121
790,2016-11-15,711.619019,0.0206026591344479
791,2016-11-16,744.197998,-0.0069172081558674
792,2016-11-17,740.97699,0.0254766578717308
793,2016-11-18,751.585022,0.0328382714127577
794,2016-11-19,751.616028,-0.008235058162856
795,2016-11-20,731.026001,0.0101255232792335
796,2016-11-21,739.247986,0.0305368751778786
797,2016-11-22,751.346985,0.0479958463136033
798,2016-11-23,744.593994,0.0343329944466308
799,2016-11-24,740.289001,0.0470242860209965
800,2016-11-25,741.648987,0.0394677622524157
801,2016-11-26,735.382019,0.020419079477521
802,2016-11-27,732.034973,0.0299011002886002
803,2016-11-28,735.812988,0.0298464388967922
804,2016-11-29,735.604004,0.0447771911570131
805,2016-11-30,745.690979,0.0411846654821556
806,2016-12-01,756.773987,0.0522808806804133
807,2016-12-02,777.94397,0.0158390007586075
808,2016-12-03,771.155029,0.019707939328475
809,2016-12-04,773.872009,0.0273243871061331
810,2016-12-05,758.700012,0.0254120584950973
811,2016-12-06,764.223999,0.0175374493231636
812,2016-12-07,768.132019,0.0299444296190871
813,2016-12-08,770.809998,0.0094700852212062
814,2016-12-09,772.794006,0.0066014585567337
815,2016-12-10,774.650024,0.0133902924332611
816,2016-12-11,769.731018,0.0103090827024476
817,2016-12-12,780.086975,0.0392875868830067
818,2016-12-13,780.55603,0.0347370856469796
819,2016-12-14,781.481018,0.0468524551568401
820,2016-12-15,778.088013,0.0359182827960729
821,2016-12-16,784.906982,0.0196517145907389
822,2016-12-17,790.828979,0.0641297434067033
823,2016-12-18,790.530029,0.076512628204945
824,2016-12-19,792.713989,0.0268289276277757
825,2016-12-20,800.875977,0.0306403129034707
826,2016-12-21,834.281006,0.0180640532378369
827,2016-12-22,864.539978,0.0317799477683318
828,2016-12-23,921.984009,0.0252666027886705
829,2016-12-24,898.822021,0.0249980037746805
830,2016-12-25,896.182983,0.0247475236627778
831,2016-12-26,907.609985,0.0245689287238582
832,2016-12-27,933.197998,0.031118631827731
833,2016-12-28,975.921021,0.0278838852215924
834,2016-12-29,973.497009,0.0362667773626677
835,2016-12-30,961.237976,0.039060349795868
836,2016-12-31,963.742981,0.0244381383590367
837,2017-01-01,998.325012,0.0335088243210826
838,2017-01-02,1021.75,0.0255864178488881
839,2017-01-03,1043.839966,0.0252026502114193
840,2017-01-04,1154.72998,0.0200935919685919
841,2017-01-05,1013.380005,0.013817585532035
842,2017-01-06,902.200989,0.0205472290055623
843,2017-01-07,908.585022,0.0168745549732207
844,2017-01-08,911.198975,0.0055621983756424
845,2017-01-09,902.828003,0.01756297760997
846,2017-01-10,907.679016,0.0328597527668872
847,2017-01-11,777.757019,0.0224276057224236
848,2017-01-12,804.833984,0.0302154420921544
849,2017-01-13,823.984009,0.0171680232912627
850,2017-01-14,818.411987,0.0172269962827028
851,2017-01-15,821.797974,0.0410280226057861
852,2017-01-16,831.533997,0.0296602159175021
853,2017-01-17,907.937988,0.0315530851005534
854,2017-01-18,886.617981,0.0188453733766233
855,2017-01-19,899.072998,0.0145570128643783
856,2017-01-20,895.026001,0.0293668988016814
857,2017-01-21,921.789001,0.0312317532693708
858,2017-01-22,924.672974,0.0180687398538961
859,2017-01-23,921.012024,0.0211975108225108
860,2017-01-24,892.687012,0.0200351049510713
861,2017-01-25,901.541992,0.0155145321738242
862,2017-01-26,917.585999,0.0079281403887421
863,2017-01-27,919.75,0.0127058750841325
864,2017-01-28,921.590027,0.0096347284447721
865,2017-01-29,919.495972,0.1253368052529126
866,2017-01-30,920.382019,0.0308088848902101
867,2017-01-31,970.403015,0.0214445281680776
868,2017-02-01,989.02301,0.018794076454111
869,2017-02-02,1011.799988,0.0256674872173427
870,2017-02-03,1029.910034,0.0266917042309114
871,2017-02-04,1042.900024,0.0394414412695129
872,2017-02-05,1027.339966,0.0222326328873947
873,2017-02-06,1038.150024,0.0245891778130835
874,2017-02-07,1061.349976,0.0297471008248393
875,2017-02-08,1063.069946,0.0330635533598195
876,2017-02-09,994.382996,0.0544749297894459
877,2017-02-10,988.674011,0.0216881524721245
878,2017-02-11,1004.450012,0.0357153476633996
879,2017-02-12,999.18103,0.0264563783467157
880,2017-02-13,990.642029,0.0444773502931899
881,2017-02-14,1004.549988,0.0215553467777394
882,2017-02-15,1007.47998,0.0251272801272801
883,2017-02-16,1027.439941,0.0670946337869269
884,2017-02-17,1046.209961,0.0647874627085862
885,2017-02-18,1054.420044,0.0276329448010482
886,2017-02-19,1047.869995,0.0261173466617014
887,2017-02-20,1079.97998,0.0065309932765879
888,2017-02-21,1115.300049,0.0389621014862777
889,2017-02-22,1117.439941,0.0403762387409647
890,2017-02-23,1166.719971,0.0417504325414773
891,2017-02-24,1173.680054,0.0429890996802761
892,2017-02-25,1143.839966,0.0487017772476956
893,2017-02-26,1165.199951,0.0395358449022242
894,2017-02-27,1179.969971,0.027052107812822
895,2017-02-28,1179.969971,0.0628979392135642
896,2017-03-01,1222.5,0.0503794122544122
897,2017-03-02,1251.01001,0.0380019253417582
898,2017-03-03,1274.98999,0.035056483353639
899,2017-03-04,1255.150024,0.0447393467983958
900,2017-03-05,1267.119995,0.0551992365014753
901,2017-03-06,1272.829956,0.0304763969001026
902,2017-03-07,1223.540039,0.0379691197691197
903,2017-03-08,1150.0,0.0339794873336539
904,2017-03-09,1188.48999,0.0349361058097617
905,2017-03-10,1116.719971,0.0599570631388813
906,2017-03-11,1175.829956,0.0469688227278756
907,2017-03-12,1221.380005,0.0912980662677304
908,2017-03-13,1231.920044,0.0311478557674209
909,2017-03-14,1240.0,0.0530556277056276
910,2017-03-15,1249.609985,0.0445220036449399
911,2017-03-16,1187.810059,0.050338999236058
912,2017-03-17,1100.22998,0.0553865200456109
913,2017-03-18,973.817993,0.0496048435919125
914,2017-03-19,1036.73999,0.0232811090818903
915,2017-03-20,1054.22998,0.0291975320751755
916,2017-03-21,1120.540039,0.0346641599893632
917,2017-03-22,1049.140015,0.026892053303636
918,2017-03-23,1038.589966,0.0355876063120381
919,2017-03-24,937.52002,0.0375125820264709
920,2017-03-25,972.778992,0.0303381324493529
921,2017-03-26,966.724976,0.025217044556125
922,2017-03-27,1045.77002,0.0425436869854345
923,2017-03-28,1047.150024,0.0260382506811078
924,2017-03-29,1039.969971,0.044232755400268
925,2017-03-30,1026.430054,0.0447764338835767
926,2017-03-31,1071.790039,0.0354767031214399
927,2017-04-01,1080.5,0.0433060043240455
928,2017-04-02,1102.170044,0.0291047522682796
929,2017-04-03,1143.810059,0.0301709570191712
930,2017-04-04,1133.25,0.013897776340305
931,2017-04-05,1124.780029,0.0340875352717457
932,2017-04-06,1182.680054,0.0331395547798709
933,2017-04-07,1176.900024,0.0437054072470739
934,2017-04-08,1175.949951,0.0284567241968557
935,2017-04-09,1187.869995,0.0288714167258943
936,2017-04-10,1187.130005,0.0492182995664539
937,2017-04-11,1205.01001,0.044114735119637
938,2017-04-12,1200.369995,0.0357348260713645
939,2017-04-13,1169.280029,0.0487881692224912
940,2017-04-14,1167.540039,0.0369735707653534
941,2017-04-15,1172.52002,0.0283877325764742
942,2017-04-16,1182.939941,0.0403170915947159
943,2017-04-17,1193.910034,0.0757381217112503
944,2017-04-18,1211.670044,0.0330871460343937
945,2017-04-19,1210.290039,0.026068072158271
946,2017-04-20,1229.079956,0.0438933462370962
947,2017-04-21,1222.050049,0.0196009164041751
948,2017-04-22,1231.709961,0.0293855274015824
949,2017-04-23,1207.209961,0.0319687489226738
950,2017-04-24,1250.150024,0.0337342128218334
951,2017-04-25,1265.48999,0.0310362529538278
952,2017-04-26,1281.079956,0.0233255155298857
953,2017-04-27,1317.72998,0.0298839266749605
954,2017-04-28,1316.47998,0.0337290952803982
955,2017-04-29,1321.790039,0.0325166725166725
956,2017-04-30,1347.890015,0.030665619103119
957,2017-05-01,1421.599976,0.035453125167014
958,2017-05-02,1452.819946,0.0343562527216373
959,2017-05-03,1490.089966,0.0305055671352725
960,2017-05-04,1537.670044,0.0478837772543023
961,2017-05-05,1555.449951,0.0266075468520263
962,2017-05-06,1578.800049,0.0353133671883671
963,2017-05-07,1596.709961,0.0297086572222811
964,2017-05-08,1723.349976,0.041761718358762
965,2017-05-09,1755.359985,0.0417124832727132
966,2017-05-10,1787.130005,0.0255021530237439
967,2017-05-11,1848.569946,0.0417624242657989
968,2017-05-12,1724.23999,0.0318288859241544
969,2017-05-13,1804.910034,0.0343526235356944
970,2017-05-14,1808.910034,0.0272985721880458
971,2017-05-15,1738.430054,0.0375883179101137
972,2017-05-16,1734.449951,0.0441385376554905
973,2017-05-17,1839.089966,0.0230967350505473
974,2017-05-18,1888.650024,0.0381927326686533
975,2017-05-19,1987.709961,0.0352394888216806
976,2017-05-20,2084.72998,0.0358947884835752
977,2017-05-21,2041.199951,0.0435918807178043
978,2017-05-22,2173.399902,0.0430900344952263
979,2017-05-23,2320.419922,0.04458754759098
980,2017-05-24,2443.639893,0.0564398258618891
981,2017-05-25,2304.97998,0.0479336105071399
982,2017-05-26,2202.419922,0.0512039057837813
983,2017-05-27,2038.869995,0.0553298226171962
984,2017-05-28,2155.800049,0.0445897692552622
985,2017-05-29,2255.610107,0.0532258415260751
986,2017-05-30,2175.469971,0.049595629270328
987,2017-05-31,2286.409912,0.0603281380014956
988,2017-06-01,2407.879883,0.0495881055452484
989,2017-06-02,2488.550049,0.0545486747403925
990,2017-06-03,2515.350098,0.0357709256811053
991,2017-06-04,2511.810059,0.027783240243808
992,2017-06-05,2686.810059,0.0162623436234547
993,2017-06-06,2863.199951,0.0534471415324475
994,2017-06-07,2732.159912,0.0624417368948618
995,2017-06-08,2805.620117,0.058069890032284
996,2017-06-09,2823.810059,0.0340894172661089
997,2017-06-10,2947.709961,0.0402119220478595
998,2017-06-11,2958.110107,0.0567304421768707
999,2017-06-12,2659.629883,0.0400002653927813
1000,2017-06-13,2717.02002,0.0291963412931154
1001,2017-06-14,2506.370117,0.0518087328525435
1002,2017-06-15,2464.580078,0.0645810567676462
1003,2017-06-16,2518.560059,0.0465191573933905
1004,2017-06-17,2655.879883,0.0918835846890709
1005,2017-06-18,2548.290039,0.0376876454678624
1006,2017-06-19,2589.600098,0.047761916205305
1007,2017-06-20,2721.790039,0.0432656795700273
1008,2017-06-21,2689.100098,0.0475509991950658
1009,2017-06-22,2705.409912,0.0340358287704178
1010,2017-06-23,2744.909912,0.0258533728176585
1011,2017-06-24,2608.719971,0.011608219210399
1012,2017-06-25,2589.409912,0.0382301532364984
1013,2017-06-26,2478.449951,0.0205901095470631
1014,2017-06-27,2552.449951,0.0400225082995176
1015,2017-06-28,2574.790039,0.055852070908889
1016,2017-06-29,2539.320068,0.0492372860440545
1017,2017-06-30,2480.840088,0.0385031208108131
1018,2017-07-01,2434.550049,0.0453782598360338
1019,2017-07-02,2506.469971,0.0341722431872955
1020,2017-07-03,2564.060059,0.0574723884194408
1021,2017-07-04,2601.639893,0.0538777410329134
1022,2017-07-05,2601.98999,0.0341118079029037
1023,2017-07-06,2608.560059,0.0388884507784945
1024,2017-07-07,2518.659912,0.0373571316999152
1025,2017-07-08,2571.340088,0.0386397918851334
1026,2017-07-09,2518.439941,0.0258056093691452
1027,2017-07-10,2372.560059,0.0348060409708137
1028,2017-07-11,2337.790039,0.0402638094612064
1029,2017-07-12,2398.840088,0.040005753143008
1030,2017-07-13,2357.899902,0.0351255274261603
1031,2017-07-14,2233.340088,0.0313736125280711
1032,2017-07-15,1998.859985,0.0284169591597529
1033,2017-07-16,1929.819946,0.0255701901191591
1034,2017-07-17,2228.409912,0.0330079046770223
1035,2017-07-18,2318.879883,0.0232510750019615
1036,2017-07-19,2273.429932,0.0137267118345885
1037,2017-07-20,2817.600098,0.0393165813060179
1038,2017-07-21,2667.76001,0.0303724258958633
1039,2017-07-22,2810.120117,0.0297330078465047
1040,2017-07-23,2730.399902,0.0274180936177758
1041,2017-07-24,2754.860107,0.0331901734759152
1042,2017-07-25,2576.47998,0.0382099584495606
1043,2017-07-26,2529.449951,0.0417887963936612
1044,2017-07-27,2671.780029,0.057830757396873
1045,2017-07-28,2809.01001,0.0480231330303307
1046,2017-07-29,2726.449951,0.0487928417424031
1047,2017-07-30,2757.179932,0.0505808096672212
1048,2017-07-31,2875.340088,0.056575775087911
1049,2017-08-01,2718.26001,0.0482576869477554
1050,2017-08-02,2710.669922,0.0699948028720664
1051,2017-08-03,2804.72998,0.0573330220696025
1052,2017-08-04,2895.889893,0.0595189171559034
1053,2017-08-05,3252.909912,0.0533061808785045
1054,2017-08-06,3213.939941,0.0573856626965435
1055,2017-08-07,3378.939941,0.0639880185431366
1056,2017-08-08,3419.939941,0.0536006576121079
1057,2017-08-09,3342.469971,0.0488872068626669
1058,2017-08-10,3381.280029,0.047334642638157
1059,2017-08-11,3650.620117,0.0436054627427866
1060,2017-08-12,3884.709961,0.0474740223336414
1061,2017-08-13,4073.26001,0.0644498708253908
1062,2017-08-14,4325.129883,0.0456605815228654
1063,2017-08-15,4181.930176,0.0530544832791376
1064,2017-08-16,4376.629883,0.0575988357345779
1065,2017-08-17,4331.689941,0.0548336561787648
1066,2017-08-18,4160.620117,0.0625372332054359
1067,2017-08-19,4193.700195,0.0538066171266808
1068,2017-08-20,4087.659912,0.0602662028998927
1069,2017-08-21,4001.73999,0.0538331137461572
1070,2017-08-22,4100.52002,0.0466916595186718
1071,2017-08-23,4151.52002,0.082679152949366
1072,2017-08-24,4334.680176,0.0720102130250069
1073,2017-08-25,4371.600098,0.078069069824541
1074,2017-08-26,4352.399902,0.057265862462006
1075,2017-08-27,4382.879883,0.0588972124185267
1076,2017-08-28,4382.660156,0.0823320465844975
1077,2017-08-29,4579.02002,0.0698044612612139
1078,2017-08-30,4565.299805,0.0606174982037952
1079,2017-08-31,4703.390137,0.0698861890056157
1080,2017-09-01,4892.009766,0.0632265320561073
1081,2017-09-02,4578.77002,0.0677303851772643
1082,2017-09-03,4582.959961,0.0608838930809416
1083,2017-09-04,4236.310059,0.058307572489367
1084,2017-09-05,4376.529785,0.0542120283659399
1085,2017-09-06,4597.120117,0.0674180615680615
1086,2017-09-07,4599.879883,0.0607101522215158
1087,2017-09-08,4228.75,0.0654442533117983
1088,2017-09-09,4226.060059,0.0565318108857434
1089,2017-09-10,4122.939941,0.0520073195428308
1090,2017-09-11,4161.27002,0.0591185090419784
1091,2017-09-12,4130.810059,0.0651511830090459
1092,2017-09-13,3882.590088,0.0538877587421309
1093,2017-09-14,3154.949951,0.0552277805402805
1094,2017-09-15,3637.52002,0.0471332388709556
1095,2017-09-16,3625.040039,0.0654074966345333
1096,2017-09-17,3582.879883,0.0691830102468055
1097,2017-09-18,4065.199951,0.0647010354388934
1098,2017-09-19,3924.969971,0.0653498766205173
1099,2017-09-20,3905.949951,0.0587002157066202
1100,2017-09-21,3631.040039,0.0633118375163829
1101,2017-09-22,3630.699951,0.0453183055792544
1102,2017-09-23,3792.399902,0.0477372627372627
1103,2017-09-24,3682.840088,0.0551009088553873
1104,2017-09-25,3926.070068,0.0611428238428238
1105,2017-09-26,3892.350098,0.0680712776223738
1106,2017-09-27,4200.669922,0.0794368350765866
1107,2017-09-28,4174.72998,0.0680859437270843
1108,2017-09-29,4163.069824,0.0707408165505991
1109,2017-09-30,4338.709961,0.0476415788958681
1110,2017-10-01,4403.740234,0.0696732960526063
1111,2017-10-02,4409.319824,0.0611127473813196
1112,2017-10-03,4317.47998,0.0656127165812395
1113,2017-10-04,4229.359863,0.0681213932540167
1114,2017-10-05,4328.410156,0.0639389909477392
1115,2017-10-06,4370.810059,0.0632379321926006
1116,2017-10-07,4426.890137,0.0592691395962379
1117,2017-10-08,4610.47998,0.0670107283000165
1118,2017-10-09,4772.02002,0.0293736879002165
1119,2017-10-10,4781.990234,0.0624959085113765
1120,2017-10-11,4826.47998,0.030669753710756
1121,2017-10-12,5446.910156,0.0667297270325511
1122,2017-10-13,5647.209961,0.0646106886589841
1123,2017-10-14,5831.790039,0.1002945565551858
1124,2017-10-15,5678.189941,0.0604254774688633
1125,2017-10-16,5725.589844,0.0486094581884959
1126,2017-10-17,5605.509766,0.0554374121164723
1127,2017-10-18,5590.689941,0.0578177351734483
1128,2017-10-19,5708.52002,0.0568600064652696
1129,2017-10-20,6011.450195,0.0470147643449907
1130,2017-10-21,6031.600098,0.0619471421674382
1131,2017-10-22,6008.419922,0.0501275015668955
1132,2017-10-23,5930.319824,0.0589909329837974
1133,2017-10-24,5526.640137,0.0599807793590459
1134,2017-10-25,5750.799805,0.0606868968978977
1135,2017-10-26,5904.830078,0.0697056064552558
1136,2017-10-27,5780.899902,0.0631716910217733
1137,2017-10-28,5753.089844,0.0583766388180513
1138,2017-10-29,6153.850098,0.0626398841629424
1139,2017-10-30,6130.529785,0.0676415071589014
1140,2017-10-31,6468.399902,0.0712933378788812
1141,2017-11-01,6767.310059,0.0615005123507708
1142,2017-11-02,7078.5,0.0645560738274386
1143,2017-11-03,7207.759766,0.0724239581141421
1144,2017-11-04,7379.950195,0.066109107623204
1145,2017-11-05,7407.410156,0.0660336475194965
1146,2017-11-06,7022.759766,0.0645540253283479
1147,2017-11-07,7144.379883,0.0623855263759736
1148,2017-11-08,7459.689941,0.0680984216120579
1149,2017-11-09,7143.580078,0.0625382213596718
1150,2017-11-10,6618.140137,0.0620818643403278
1151,2017-11-11,6357.600098,0.0533017036396114
1152,2017-11-12,5950.069824,0.0549506337619939
1153,2017-11-13,6559.490234,0.0566227009017662
1154,2017-11-14,6635.75,0.0787990803460355
1155,2017-11-15,7315.540039,0.0829590377484491
1156,2017-11-16,7871.689941,0.069167460100414
1157,2017-11-17,7708.990234,0.0732193990183189
1158,2017-11-18,7790.149902,0.0605058672388217
1159,2017-11-19,8036.490234,0.0561636122467137
1160,2017-11-20,8200.639648,0.0605030802311538
1161,2017-11-21,8071.259766,0.0672922809110468
1162,2017-11-22,8253.549805,0.0760114157067602
1163,2017-11-23,8038.77002,0.063402510009115
1164,2017-11-24,8253.69043,0.0703430741128867
1165,2017-11-25,8790.919922,0.057655188295102
1166,2017-11-26,9330.549805,0.0696220854165396
1167,2017-11-27,9818.349609,0.0609739138421072
1168,2017-11-28,10058.799805,0.08898635063029
1169,2017-11-29,9888.610352,0.0644739076458928
1170,2017-11-30,10233.599609,0.0777710026915053
1171,2017-12-01,10975.599609,0.0835516567073989
1172,2017-12-02,11074.599609,0.0741247927348721
1173,2017-12-03,11323.200195,0.0697350590545775
1174,2017-12-04,11657.200195,0.0766409915232378
1175,2017-12-05,11916.700195,0.0549563582700584
1176,2017-12-06,14291.5,0.0374906930035914
1177,2017-12-07,17899.699219,0.0356041099503059
1178,2017-12-08,16569.400391,0.0268651501882497
1179,2017-12-09,15178.200195,0.0719172910056794
1180,2017-12-10,15455.400391,0.0646717693118764
1181,2017-12-11,16936.800781,0.0614215072708376
1182,2017-12-12,17415.400391,0.048993965692916
1183,2017-12-13,16408.199219,0.0408943740694415
1184,2017-12-14,16564.0,0.0468596306747844
1185,2017-12-15,17706.900391,0.0388211194159885
1186,2017-12-16,19497.400391,0.0455730897465425
1187,2017-12-17,19140.800781,0.0658057695005611
